,Formation Method,Si Precursor,Si Precursor Concentration (M),Additional Si Co-Precursor(s),Si Co-Precursor Concentration (M),Hybrid Aerogel Co-Precursor,Co-Precursor Concentration (M),Dopant,Dopant Concentration (M),Solvent 1,Solvent 1 Concentration (M),Solvent 2,Solvent 2 Concentration (M),Additional Solvents,Acid Catalyst,Acid Catalyst Initial Concentration (M),Acid Catalyst concentration in Sol(M),Base Catalyst,Base Catalyst Initial Concentration(M),Base Catalyst concentration in Sol (M),Hydrolysis Time (hr),Modifier,Modifier Concentration (M),Modifier Solvent,Modifier Solvent (M),Molar Ratio (Modifier/Modifier Solvent),Volume % of Modifier in Solvent,Volume Ratio (Modifier/Modifier Solvent/Additional Solvents),Surfactant,Surfactant Concentration (M),Sol 1,Sol 1 Stir rate (rpm),Sol 1 Stir Time (min),Sol 1 Standing time (hr),Sol 1 Temp (°C),pH Sol 1,Sol 2,Sol 2 Stir rate (rpm),Combined Sol Stir Time (min),Combined Sol 2 Standing time (hr),Sol 2 Temp (°C),pH Sol 2,Gelation Agent,pH final sol,Gelation Temp (°C),Gelation Pressure (MPa),Gelation Time (mins),Aging Conditions,Aging Temp (°C),Aging Time (hrs),Aging Conditions 2,Aging Temp 2 (°C),Aging Time 2 (hrs),Wash Solvent 1,Wash Times 1 (#),Wash Duration 1 (days),Wash Temp 1 (°C),Wash Solvent 2,Wash Times 2 (#),Wash Duration 2 (days),Wash Temp 2 (°C),Wash Solvent 3,Wash Times 3 (#),Wash Duration 3 (days),Wash Temp 3 (°C),Wash Solvent 4,Wash Times 4 (#),Wash Duration 4 (days),Wash Temp 4 (°C),Wash Solvent 5,Wash Times 5 (#),Wash Duration 5 (days),Wash Temp 5 (°C),Drying Method,Drying Solvent,Drying Temp (°C),Drying Pressure (MPa),Drying Time (hrs),Drying Method 2,Drying Temp 2 (°C),Drying Pressure 2 (MPa),Drying Time 2 (hrs),Drying Atmosphere 2,Drying Method 3,Drying Temp 3 (°C),Drying Time 3 (hrs),Drying Atmosphere 3,Drying Pressure 3 (MPa),Drying Temp 4 (°C),Drying Time 4 (hrs),Drying Pressure 4 (MPa),Drying Temp 5 (°C),Drying Time 5 (hrs),Drying Pressure 5 (MPa),Sintering Temp (°C),Sintering Time (min),Ramp Rate (°C/min),Porosity,Porosity (%),Pore Volume (cm3/g),Average Pore Diameter (nm),Surface Area (m2/g),Bulk Density (g/cm3),Young Modulus (MPa),Thermal Conductivity (W/mK),Crystalline Phase,Average Pore Size (nm),Nanoparticle Size (nm)
432,Sol-gel,TEOS,,,,Cu2O,,,,H2O,,EtOH,,,HCl,1,,NH4OH,0.8,,,,,,,,,,,,"Cu2O, H2O, EtOH, HCl, TEOS",,90,,,2.5,NH4OH,,,,,,,6.5,,,,"TEOS, EtOH",60,12,,,,N-hexane,2,0.5,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,80,0.101325,2,Ambient Pressure Drying,120,0.101325,2,,Ambient Pressure Drying,180,4,H2/N2,,,,,,,,,,,Mesoporous,,0.4,2.4,690,,,,,,
433,Sol-gel,TEOS,,,,Cu2O,,,,H2O,,EtOH,,,HCl,1,,NH4OH,0.8,,,,,,,,,,,,"Cu2O, H2O, EtOH, HCl, TEOS",,90,,,2.5,NH4OH,,,,,,,6.5,,,,"TEOS, EtOH",60,12,,,,N-hexane,2,0.5,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,80,0.101325,2,Ambient Pressure Drying,120,0.101325,2,,Ambient Pressure Drying,180,4,H2/N2,,,,,,,,,,,Mesoporous,,0.4,2.5,635,,,,,,
434,Sol-gel,TEOS,,,,Cu2O,,,,H2O,,EtOH,,,HCl,1,,NH4OH,0.8,,,,,,,,,,,,"Cu2O, H2O, EtOH, HCl, TEOS",,90,,,2.5,NH4OH,,,,,,,6.5,,,,"TEOS, EtOH",60,12,,,,N-hexane,2,0.5,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,80,0.101325,2,Ambient Pressure Drying,120,0.101325,2,,Ambient Pressure Drying,180,4,H2/N2,,,,,,,,,,,Mesoporous,,-0.4,2.5,600,,,,,,
435,Sol-gel,TEOS,,,,,,Graphene,,H2O,,EtOH,,,HCl,,,NH4OH,0.2,,,,,,,,,,,,"TEOS, EtOH, H2O, HCl",,90,,,,,,,,,,,6,,,,,20,,,,,EtOH,1,,20,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,,,,,,,,,,,,,,,,,,,,,,,Mesoporous,,4.13,,1576,,,0.03,,,
436,Sol-gel,TEOS,,,,,,Graphene,,H2O,,EtOH,,,HCl,,,NH4OH,0.2,,,,,,,,,,,,"TEOS, EtOH, H2O, HCl",,90,,,,Graphene,,,,,,,6,,,,,20,,,,,EtOH,1,,20,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,,,,,,,,,,,,,,,,,,,,,,,Mesoporous,,2.77,,1059,,,0.0215,,,
437,Sol-gel,TEOS,,,,,,Graphene,,H2O,,EtOH,,,HCl,,,NH4OH,0.2,,,,,,,,,,,,"TEOS, EtOH, H2O, HCl",,90,,,,Graphene,,,,,,,6,,,,,20,,,,,EtOH,1,,20,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,,,,,,,,,,,,,,,,,,,,,,,Mesoporous,,2.43,,861,,,0.0187,,,
438,Sol-gel,TEOS,,,,,,Graphene,,H2O,,EtOH,,,HCl,,,NH4OH,0.2,,,,,,,,,,,,"TEOS, EtOH, H2O, HCl",,90,,,,Graphene,,,,,,,6,,,,,20,,,,,EtOH,1,,20,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,,,,,,,,,,,,,,,,,,,,,,,Mesoporous,,2.67,,1096,,,0.0184,,,
439,Sol-gel,TEOS,,,,,,Graphene,,H2O,,EtOH,,,HCl,,,NH4OH,0.2,,,,,,,,,,,,"TEOS, EtOH, H2O, HCl",,90,,,,Graphene,,,,,,,6,,,,,20,,,,,EtOH,1,,20,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,,,,,,,,,,,,,,,,,,,,,,,Mesoporous,,2.79,,1026,,,0.0191,,,
440,Sol-gel,SiCl4,,,,,,,,EtOH,,H2O,,,,,,,,,,"TMCS, HMDSO",,,,"1, 1",,,,,"SiCl4, EtOH, H2O",,10,,0,,,,,,,,,,20,,25,,20,168,,,,"TMCS, HMDSO",1,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,80,0.101325,8,Ambient Pressure Drying,100,0.101325,8,,Ambient Pressure Drying,120,8,,,,,,,,,,,,Mesoporous,,3.21,,836.6,,,,,11.02,
441,Sol-gel,SiCl4,,,,,,,,EtOH,,H2O,,,,,,,,,,"TMCS, HMDSO",,,,"1, 1",,,,,"SiCl4, EtOH, H2O",,10,,0,,,,,,,,,,20,,,,20,168,,,,"TMCS, HMDSO",1,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,80,0.101325,8,Ambient Pressure Drying,100,0.101325,8,,Ambient Pressure Drying,120,8,,,,,,,,,,,,Mesoporous,,3.27,,839.9,,,,,10.88,
442,Sol-gel,SiCl4,0.041,,,,,,,EtOH,2.363,H2O,9.563,,,,,,,,,"TMCS, HMDSO",,,,"1, 1",,,,,"SiCl4, EtOH, H2O",,10,,0,,,,,,,,,,20,,,,20,168,,,,"TMCS, HMDSO",1,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,80,0.101325,8,Ambient Pressure Drying,100,0.101325,8,,Ambient Pressure Drying,120,8,,,,,,,,,,,,Mesoporous,96.5,3.35,,856.7,0.077,,0.0213,,9.12,
443,Sol-gel,SiCl4,,,,,,,,EtOH,,H2O,,,,,,,,,,"TMCS, HMDSO",,,,"1, 1",,,,,"SiCl4, EtOH, H2O",,10,,0,,,,,,,,,,20,,,,20,168,,,,"TMCS, HMDSO",1,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,80,0.101325,8,Ambient Pressure Drying,100,0.101325,8,,Ambient Pressure Drying,120,8,,,,,,,,,,,,Mesoporous,,2.91,,768.4,,,,,8.88,
444,Sol-gel,SiCl4,,,,,,,,EtOH,,H2O,,,,,,,,,,HMDSO,,TMCS,,"1, 1",,,,,"SiCl4, EtOH, H2O",,10,,0,,,,,,,,,,20,,>360,,20,168,,,,"TMCS, HMDSO",1,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,80,0.101325,8,Ambient Pressure Drying,100,0.101325,8,,Ambient Pressure Drying,120,8,,,,,,,,,,,,Mesoporous,,2.74,,785.1,,,,,8.52,
445,Sol-gel,APTES,,TEOS,,Glass Fiber,,"PMDA, ODA, NMP, Polyamic Acid, Pyridine",,H2O,,Acetic Anhydride,,,HCl,,,NH4OH,,,,,,,,,,,,,"ODA, NMP, PMDA, APTES, Polyamic Acid, Acetic Anhydride, Pyridine, TEOS, HCl, H2O",,180,60,50,,"NMP, NH4OH, Glass Fiber",180,,,50,,,7,,,30,,,12,,,,EtOH,3,1.5,,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,50,10,72,,,,,,,,,,,,,,,,,,,,Mesoporous,,3.16,,866,0.12,1.36,0.0268,,14.8,
446,Sol-gel,APTES,,TEOS,,Glass Fiber,,"PMDA, ODA, NMP, Polyamic Acid, Pyridine",,H2O,,Acetic Anhydride,,,HCl,,,NH4OH,,,,,,,,,,,,,"ODA, NMP, PMDA, APTES, Polyamic Acid, Acetic Anhydride, Pyridine, TEOS, HCl, H2O",,180,60,50,,"NMP, NH4OH, Glass Fiber",180,,,50,,,7,,,35,,,12,,,,EtOH,3,1.5,,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,50,10,72,,,,,,,,,,,,,,,,,,,,Mesoporous,,3.67,,844,0.124,,,,17.4,
447,Sol-gel,APTES,,TEOS,,Glass Fiber,,"PMDA, ODA, NMP, Polyamic Acid, Pyridine",,H2O,,Acetic Anhydride,,,HCl,,,NH4OH,,,,,,,,,,,,,"ODA, NMP, PMDA, APTES, Polyamic Acid, Acetic Anhydride, Pyridine, TEOS, HCl, H2O",,180,60,50,,"NMP, NH4OH, Glass Fiber",180,,,50,,,7,,,40,,,12,,,,EtOH,3,1.5,,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,50,10,72,,,,,,,,,,,,,,,,,,,,Mesoporous,,,,,0.116,,,,,
448,Sol-gel,APTES,,TEOS,,Glass Fiber,,"PMDA, ODA, NMP, Polyamic Acid, Pyridine",,H2O,,Acetic Anhydride,,,HCl,,,NH4OH,,,,,,,,,,,,,"ODA, NMP, PMDA, APTES, Polyamic Acid, Acetic Anhydride, Pyridine, TEOS, HCl, H2O",,180,60,50,,"NMP, NH4OH, Glass Fiber",180,,,50,,,7,,,52,,,12,,,,EtOH,3,1.5,,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,50,10,72,,,,,,,,,,,,,,,,,,,,Mesoporous,,3.52,,913,0.132,1.75,,,15.4,
449,Sol-gel,APTES,,TEOS,,Glass Fiber,,"PMDA, ODA, NMP, Polyamic Acid, Pyridine",,H2O,,Acetic Anhydride,,,HCl,,,NH4OH,,,,,,,,,,,,,"ODA, NMP, PMDA, APTES, Polyamic Acid, Acetic Anhydride, Pyridine, TEOS, HCl, H2O",,180,60,50,,"NMP, NH4OH, Glass Fiber",180,,,50,,,7,,,90,,,12,,,,EtOH,3,1.5,,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,50,10,72,,,,,,,,,,,,,,,,,,,,Mesoporous,,4.05,,963,0.145,3.22,0.0282,,17.1,
450,Sol-gel,Water Glass,,,,TiCl4,,,,EtOH,,H2O,,,,,,,,,,TMCS,,"N-hexane, EtOH",,"1.5, 6, 1",,,,,"Water Glass, TiCl4, H2O, EtOH",,,,40,,NH4OH,,,,,,NH4OH,,,,,EtOH,,12,,,,EtOH,3,,,"TMCS, EtOH, N-hexane",1,1,65,N-hexane,2,,,,,,,,,,,Ambient Pressure Drying,,120,0.101325,2,,,,,,,,,,,,,,,,,400,30,,,,8.21,0.99,434,,,,,,
451,Sol-gel,Water Glass,,,,TiCl4,,,,EtOH,,H2O,,,,,,,,,,TMCS,,"N-hexane, EtOH",,"1.5, 6, 1",,,,,"Water Glass, TiCl4, H2O, EtOH",,,,40,,NH4OH,,,,,,NH4OH,,,,,EtOH,,12,,,,EtOH,3,,,"TMCS, EtOH, N-hexane",1,1,65,N-hexane,2,,,,,,,,,,,Ambient Pressure Drying,,120,0.101325,2,,,,,,,,,,,,,,,,,500,60,,,,4.67,0.56,481,,,,,,
452,Sol-gel,Water Glass,,,,TiCl4,,,,EtOH,,H2O,,,,,,,,,,TMCS,,"N-hexane, EtOH",,"1.5, 6, 1",,,,,"Water Glass, TiCl4, H2O, EtOH",,,,40,,NH4OH,,,,,,NH4OH,,,,,EtOH,,12,,,,EtOH,3,,,"TMCS, EtOH, N-hexane",1,1,65,N-hexane,2,,,,,,,,,,,Ambient Pressure Drying,,120,0.101325,2,,,,,,,,,,,,,,,,,600,120,,,,1.73,9.79,705,,,,,,
453,Sol-gel,Water Glass,,,,TiCl4,,,,EtOH,,H2O,,,,,,,,,,TMCS,,"N-hexane, EtOH",,"1.5, 6, 1",,,,,"Water Glass, TiCl4, H2O, EtOH",,,,40,,NH4OH,,,,,,NH4OH,,,,,EtOH,,12,,,,EtOH,3,,,"TMCS, EtOH, N-hexane",1,1,65,N-hexane,2,,,,,,,,,,,Ambient Pressure Drying,,120,0.101325,2,,,,,,,,,,,,,,,,,500,120,,,,0.67,6.56,410,,,,,,
454,Sol-gel,Water Glass,,,,TiCl4,,,,EtOH,,H2O,,,,,,,,,,TMCS,,"N-hexane, EtOH",,"1.5, 6, 1",,,,,"Water Glass, TiCl4, H2O, EtOH",,,,40,,NH4OH,,,,,,NH4OH,,,,,EtOH,,12,,,,EtOH,3,,,"TMCS, EtOH, N-hexane",1,1,65,N-hexane,2,,,,,,,,,,,Ambient Pressure Drying,,120,0.101325,2,,,,,,,,,,,,,,,,,600,30,,,,1.07,9.87,433,,,,,,
455,Sol-gel,Water Glass,,,,TiCl4,,,,EtOH,,H2O,,,,,,,,,,TMCS,,"N-hexane, EtOH",,"1.5, 6, 1",,,,,"Water Glass, TiCl4, H2O, EtOH",,,,40,,NH4OH,,,,,,NH4OH,,,,,EtOH,,12,,,,EtOH,3,,,"TMCS, EtOH, N-hexane",1,1,65,N-hexane,2,,,,,,,,,,,Ambient Pressure Drying,,120,0.101325,2,,,,,,,,,,,,,,,,,400,60,,,,2.09,12.25,682,,,,,,
456,Sol-gel,Water Glass,,,,TiCl4,,,,EtOH,,H2O,,,,,,,,,,TMCS,,"N-hexane, EtOH",,"1.5, 6, 1",,,,,"Water Glass, TiCl4, H2O, EtOH",,,,40,,NH4OH,,,,,,NH4OH,,,,,EtOH,,12,,,,EtOH,3,,,"TMCS, EtOH, N-hexane",1,1,65,N-hexane,2,,,,,,,,,,,Ambient Pressure Drying,,120,0.101325,2,,,,,,,,,,,,,,,,,600,60,,,,1.53,6.55,107,,,,,,
457,Sol-gel,Water Glass,,,,TiCl4,,,,EtOH,,H2O,,,,,,,,,,TMCS,,"N-hexane, EtOH",,"1.5, 6, 1",,,,,"Water Glass, TiCl4, H2O, EtOH",,,,40,,NH4OH,,,,,,NH4OH,,,,,EtOH,,12,,,,EtOH,3,,,"TMCS, EtOH, N-hexane",1,1,65,N-hexane,2,,,,,,,,,,,Ambient Pressure Drying,,120,0.101325,2,,,,,,,,,,,,,,,,,400,120,,,,1.02,7.29,557,,,,,,
458,Sol-gel,Water Glass,,,,TiCl4,,,,EtOH,,H2O,,,,,,,,,,TMCS,,"N-hexane, EtOH",,"1.5, 6, 1",,,,,"Water Glass, TiCl4, H2O, EtOH",,,,40,,NH4OH,,,,,,NH4OH,,,,,EtOH,,12,,,,EtOH,3,,,"TMCS, EtOH, N-hexane",1,1,65,N-hexane,2,,,,,,,,,,,Ambient Pressure Drying,,120,0.101325,2,,,,,,,,,,,,,,,,,500,30,,,,1.03,6.42,64,,,,,,
459,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,DMF,HCl,0.5,,,,,,TMCS,,N-hexane,,,10,,,,"TEOS, EtOH, DMF, H2O, HCl",,,24,25,,"Alkaline Silica Sol, EtOH, H2O",,5,,,,,,20,0.101325,,,35,12,,,,"EtOH, H2O",1,,,N-hexane,1,,,"TMCS, N-hexane",1,1,25,N-hexane,1,,,,,,,Ambient Pressure Drying,,60,0.101325,12,Ambient Pressure Drying,90,0.101325,2,,,,,,,,,,,,,,,,Mesoporous,,3.525,,710.2,0.138,,0.0331,,11.9,
460,Sol-gel,TEOS,,,,,,Xonotlite Fibers,,EtOH,,H2O,,DMF,HCl,0.5,,,,,,TMCS,,N-hexane,,,10,,,,"TEOS, EtOH, DMF, H2O, HCl",,,24,25,,"Xonotlite Fibers, Alkaline Silica Sol, EtOH, H2O",,5,,,,,,20,0.101325,,,35,12,,,,"EtOH, H2O",1,,,N-hexane,1,,,"TMCS, N-hexane",1,1,25,N-hexane,1,,,,,,,Ambient Pressure Drying,,60,0.101325,12,Ambient Pressure Drying,90,0.101325,2,,,,,,,,,,,,,,,,Mesoporous,,3.59,,705.3,0.141,,,,12.1,
461,Sol-gel,TEOS,,,,,,Xonotlite Fibers,,EtOH,,H2O,,DMF,HCl,0.5,,,,,,TMCS,,N-hexane,,,10,,,,"TEOS, EtOH, DMF, H2O, HCl",,,24,25,,"Xonotlite Fibers, Alkaline Silica Sol, EtOH, H2O",,5,,,,,,20,0.101325,,,35,12,,,,"EtOH, H2O",1,,,N-hexane,1,,,"TMCS, N-hexane",1,1,25,N-hexane,1,,,,,,,Ambient Pressure Drying,,60,0.101325,12,Ambient Pressure Drying,90,0.101325,2,,,,,,,,,,,,,,,,Mesoporous,,3.721,,701.6,0.132,,,,12.8,
462,Sol-gel,TEOS,,,,,,Xonotlite Fibers,,EtOH,,H2O,,DMF,HCl,0.5,,,,,,TMCS,,N-hexane,,,10,,,,"TEOS, EtOH, DMF, H2O, HCl",,,24,25,,"Xonotlite Fibers, Alkaline Silica Sol, EtOH, H2O",,5,,,,,,20,0.101325,,,35,12,,,,"EtOH, H2O",1,,,N-hexane,1,,,"TMCS, N-hexane",1,1,25,N-hexane,1,,,,,,,Ambient Pressure Drying,,60,0.101325,12,Ambient Pressure Drying,90,0.101325,2,,,,,,,,,,,,,,,,Mesoporous,,4.132,,656.3,0.126,,0.0285,,13.9,
463,Sol-gel,TEOS,,,,,,Xonotlite Fibers,,EtOH,,H2O,,DMF,HCl,0.5,,,,,,TMCS,,N-hexane,,,10,,,,"TEOS, EtOH, DMF, H2O, HCl",,,24,25,,"Xonotlite Fibers, Alkaline Silica Sol, EtOH, H2O",,5,,,,,,20,0.101325,,,35,12,,,,"EtOH, H2O",1,,,N-hexane,1,,,"TMCS, N-hexane",1,1,25,N-hexane,1,,,,,,,Ambient Pressure Drying,,60,0.101325,12,Ambient Pressure Drying,90,0.101325,2,,,,,,,,,,,,,,,,Mesoporous,,3.826,,632.8,0.145,,,,13.6,
464,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,DMF,HCl,0.5,,,,,,TMCS,,N-hexane,,,10,,,,"TEOS, EtOH, DMF, H2O, HCl",,,24,25,,"Alkaline Silica Sol, EtOH, H2O",,5,,,,,,20,0.101325,,,35,12,,,,"EtOH, H2O",1,,,N-hexane,1,,,"TMCS, N-hexane",1,1,25,N-hexane,1,,,,,,,Ambient Pressure Drying,,60,0.101325,12,Ambient Pressure Drying,90,0.101325,2,,,,,,,,,,,,,800,30,,,,1.41,,215.6,,,,,,
465,Sol-gel,TEOS,,,,,,Xonotlite Fibers,,EtOH,,H2O,,DMF,HCl,0.5,,,,,,TMCS,,N-hexane,,,10,,,,"TEOS, EtOH, DMF, H2O, HCl",,,24,25,,"Xonotlite Fibers, Alkaline Silica Sol, EtOH, H2O",,5,,,,,,20,0.101325,,,35,12,,,,"EtOH, H2O",1,,,N-hexane,1,,,"TMCS, N-hexane",1,1,25,N-hexane,1,,,,,,,Ambient Pressure Drying,,60,0.101325,12,Ambient Pressure Drying,90,0.101325,2,,,,,,,,,,,,,800,30,,,,2.78,,365.6,,,,,,
466,Controllable Shrinkage Following Sol-gel,MTMS,0.044,,,,,,,Acetic Acid,0,H2O,7.992,,,,,NH4OH,,0.001,,,,,,,,,CTAC,0,,,,,,,,,,,,,,,,,120,EtOH,,72,,,,EtOH,3,1,60,,,,,,,,,,,,,,,,,Supercritical Drying,EtOH,255,8,,,,,,,,,,,,,,,,,,,,,Mesoporous,89.29,5.95,,558.3,0.15,0.68,20.7,,,
467,Controllable Shrinkage Following Sol-gel,MTMS,0.05,,,,,,,Acetic Acid,0,H2O,9.051,,,,,NH4OH,,0.001,,,,,,,,,CTAC,0,,,,,,,,,,,,,,,,,120,EtOH,,72,,,,EtOH,3,1,60,,,,,,,,,,,,,,,,,Supercritical Drying,EtOH,255,8,,,,,,,,,,,,,,,,,,,,,Mesoporous,87.86,5.17,,525.7,0.17,0.79,19.9,,,
468,Controllable Shrinkage Following Sol-gel,MTMS,0.056,,,,,,,Acetic Acid,0,H2O,10.117,,,,,NH4OH,,0.001,,,,,,,,,CTAC,0,,,,,,,,,,,,,,,,,120,EtOH,,72,,,,EtOH,3,1,60,,,,,,,,,,,,,,,,,Supercritical Drying,EtOH,255,8,,,,,,,,,,,,,,,,,,,,,Mesoporous,86.43,4.55,,504.8,0.19,0.91,21.5,,,
469,Controllable Shrinkage Following Sol-gel,MTMS,0.062,,,,,,,Acetic Acid,0,H2O,11.178,,,,,NH4OH,,0.001,,,,,,,,,CTAC,0,,,,,,,,,,,,,,,,,120,EtOH,,72,,,,EtOH,3,1,60,,,,,,,,,,,,,,,,,Supercritical Drying,EtOH,255,8,,,,,,,,,,,,,,,,,,,,,Mesoporous,85,4.05,,431.9,0.21,0.74,,,,
470,Controllable Shrinkage Following Sol-gel,MTMS,0.05,,,,,,,Acetic Acid,0,H2O,9.051,,,,,NH4OH,,0.001,,,,,,,,,CTAC,0,,,,,,,,,,,,,,,,,120,Shrinkage Treatment,25,,EtOH,,72,EtOH,3,1,60,,,,,,,,,,,,,,,,,Supercritical Drying,EtOH,255,8,,,,,,,,,,,,,,,,,,,,,Mesoporous,87.86,5.17,,547.7,0.17,0.99,18.9,,,
471,Controllable Shrinkage Following Sol-gel,MTMS,0.056,,,,,,,Acetic Acid,0,H2O,10.117,,,,,NH4OH,,0.001,,,,,,,,,CTAC,0,,,,,,,,,,,,,,,,,120,Shrinkage Treatment,25,,EtOH,,72,EtOH,3,1,60,,,,,,,,,,,,,,,,,Supercritical Drying,EtOH,255,8,,,,,,,,,,,,,,,,,,,,,Mesoporous,86.43,4.55,,508.6,0.19,1.28,20.7,,,
472,Controllable Shrinkage Following Sol-gel,MTMS,0.062,,,,,,,Acetic Acid,0,H2O,11.178,,,,,NH4OH,,0.001,,,,,,,,,CTAC,0,,,,,,,,,,,,,,,,,120,Shrinkage Treatment,25,,EtOH,,72,EtOH,3,1,60,,,,,,,,,,,,,,,,,Supercritical Drying,EtOH,255,8,,,,,,,,,,,,,,,,,,,,,Mesoporous,85,4.05,,515.1,0.21,2.13,25,,,
473,Controllable Shrinkage Following Sol-gel,MTMS,0.068,,,,,,,Acetic Acid,0,H2O,12.261,,,,,NH4OH,,0.001,,,,,,,,,CTAC,0,,,,,,,,,,,,,,,,,120,Shrinkage Treatment,25,,EtOH,,72,EtOH,3,1,60,,,,,,,,,,,,,,,,,Supercritical Drying,EtOH,255,8,,,,,,,,,,,,,,,,,,,,,Mesoporous,83.57,3.63,,540.1,0.23,3.02,30.2,,,
474,Controllable Shrinkage Following Sol-gel,MTMS,0.073,,,,,,,Acetic Acid,0,H2O,13.297,,,,,NH4OH,,0.001,,,,,,,,,CTAC,0,,,,,,,,,,,,,,,,,120,Shrinkage Treatment,25,,EtOH,,72,EtOH,3,1,60,,,,,,,,,,,,,,,,,Supercritical Drying,EtOH,255,8,,,,,,,,,,,,,,,,,,,,,Mesoporous,82.14,3.29,,576.8,0.25,4.33,32.9,,,
475,Sol-gel,MTMS,,,,Silk Fibers,,,,Acetic Acid,,,,,Acetic Acid,,,NH4OH,,,,,,,,,,,CTAB,,"MTMS, Silk Fibers, Acetic Acid, CTAB",,,,,,NH4OH,,,,,,NH4OH,,,,,,40,48,,,,MeOH,,,,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,45,9.5,,,,,,,,,,,,,,,,,,,,,Mesoporous,,10.9,53.6,900,0.08,5.2,,,,
476,Sol-gel,MTMS,,,,Silk Fibers,,,,Acetic Acid,,,,,Acetic Acid,,,NH4OH,,,,,,,,,,,CTAB,,"MTMS, Silk Fibers, Acetic Acid, CTAB",,,,,,NH4OH,,,,,,NH4OH,,,,,,40,48,,,,MeOH,,,,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,45,9.5,,,,,,,,,,,,,,,,,,,,,Mesoporous,,8.1,64,506,0.11,3.1,,,,
477,Sol-gel,MTMS,,TMSPA,,Silk Fibers,,,,Acetic Acid,,,,,Acetic Acid,,,NH4OH,,,,,,,,,,,CTAB,,"MTMS, TMSPA, Silk Fibers, Acetic Acid, CTAB",,,,,,NH4OH,,,,,,NH4OH,,,,,,40,48,,,,MeOH,,,,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,45,9.5,,,,,,,,,,,,,,,,,,,,,Mesoporous,,6.9,33.9,812,0.13,6.3,,,,
478,Sol-gel,MTMS,,TMSPA,,Silk Fibers,,,,Acetic Acid,,,,,Acetic Acid,,,NH4OH,,,,,,,,,,,CTAB,,"MTMS, TMSPA, Silk Fibers, Acetic Acid, CTAB",,,,,,NH4OH,,,,,,NH4OH,,,,,,40,48,,,,MeOH,,,,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,45,9.5,,,,,,,,,,,,,,,,,,,,,Mesoporous,,5.8,66.6,354,0.15,18.1,,,,
479,Sol-gel,MTMS,,TMSPA,,Silk Fibers,,,,Acetic Acid,,,,,Acetic Acid,,,NH4OH,,,,,,,,,,,CTAB,,"MTMS, TMSPA, Silk Fibers, Acetic Acid, CTAB",,,,,,NH4OH,,,,,,NH4OH,,,,,,40,48,,,,MeOH,,,,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,45,9.5,,,,,,,,,,,,,,,,,,,,,,,6.4,35.1,732,0.14,84.2,,,,
480,Sol-gel,MTMS,,TMSPA,,Silk Fibers,,,,Acetic Acid,,,,,Acetic Acid,,,NH4OH,,,,,,,,,,,CTAB,,"MTMS, TMSPA, Silk Fibers, Acetic Acid, CTAB",,,,,,NH4OH,,,,,,NH4OH,,,,,,40,48,,,,MeOH,,,,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,45,9.5,,,,,,,,,,,,,,,,,,,,,,,5.7,68.5,335,0.16,40.1,,,,
481,Sol-gel,MTMS,,,,Silk Fibers,,,,Acetic Acid,,,,,Acetic Acid,,,NH4OH,,,,,,,,,,,CTAB,,"MTMS, Silk Fibers, Acetic Acid, CTAB",,,,,,NH4OH,,,,,,NH4OH,,,,,,40,48,,,,MeOH,,,,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,45,9.5,,,,,,,,,,,,,,,,,,,,,Mesoporous,,6.3,38.7,646,0.145,0.3,,,,
482,Sol-gel,MTMS,,,,Silk Fibers,,,,Acetic Acid,,,,,Acetic Acid,,,NH4OH,,,,,,,,,,,CTAB,,"MTMS, Silk Fibers, Acetic Acid, CTAB",,,,,,NH4OH,,,,,,NH4OH,,,,,,40,48,,,,MeOH,,,,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,45,9.5,,,,,,,,,,,,,,,,,,,,,Mesoporous,,5.8,53.1,427,0.157,0.7,,,,
